ticker,parsed_expiry,parsed_strike,parsed_type,total_premium,total_size,open_interest
SPY,,50,PUT,3024.00,1004,0
SPY,,60,PUT,35.00,7,0
SPY,,65,PUT,36.00,3,0
SPY,,80,PUT,18.00,1,0
SPY,,100,PUT,66.00,2,0
SPY,,105,PUT,14.00,1,0
SPY,,150,PUT,5082.00,166,0
SPY,,155,PUT,11100.00,100,0
SPY,,180,PUT,339.00,3,0
SPY,,185,PUT,50.00,1,0
SPY,,200,CALL,3970025.0000,81,0
SPY,,200,PUT,6398.00,92,0
SPY,,205,PUT,514583.00,2560,0
SPY,,210,PUT,26.00,26,0
SPY,,220,PUT,280.00,4,0
SPY,,245,PUT,9955.00,498,0
SPY,,250,CALL,44355.0000,1,0
SPY,,250,PUT,2514.00,167,0
SPY,,255,PUT,1100.00,10,0
SPY,,260,PUT,2100.00,20,0
SPY,,265,PUT,4995.00,85,0
SPY,,270,PUT,2906.00,21,0
SPY,,275,CALL,207040.0000,5,0
SPY,,275,PUT,2194.00,28,0
SPY,,280,PUT,8980.00,70,0
SPY,,290,CALL,80200.0000,2,0
SPY,,290,PUT,9006.00,59,0
SPY,,295,PUT,4892.00,31,0
SPY,,300,CALL,237150.0000,6,0
SPY,,300,PUT,8346.00,86,0
SPY,,305,PUT,559.00,10,0
SPY,,310,PUT,35871.00,652,0
SPY,,315,PUT,2682.00,32,0
SPY,,320,PUT,1132.00,15,0
SPY,,325,PUT,50174.00,251,0
SPY,,330,PUT,571.00,20,0
SPY,,335,PUT,2678.00,377,0
SPY,,340,PUT,55028.00,336,0
SPY,,345,PUT,7220.00,118,0
SPY,,350,CALL,109150.0000,3,0
SPY,,350,PUT,25591.00,215,0
SPY,,355,CALL,33310.0000,1,0
SPY,,355,PUT,10120.00,122,0
SPY,,360,CALL,65653.0000,2,0
SPY,,360,PUT,809.00,38,0
SPY,,365,CALL,66298.0000,2,0
SPY,,365,PUT,1615.00,62,0
SPY,,370,CALL,97500.00,3,0
SPY,,370,PUT,11812.00,128,0
SPY,,375,PUT,5842.00,89,0
SPY,,380,PUT,5762.00,52,0
SPY,,385,PUT,6032.00,54,0
SPY,,390,PUT,1139.00,3,0
SPY,,395,CALL,357675.00,11,0
SPY,,395,PUT,4377.00,239,0
SPY,,400,CALL,985976.00,34,0
SPY,,400,PUT,2209007.00,18052,0
SPY,,405,CALL,348672.00,12,0
SPY,,405,PUT,8002.00,322,0
SPY,,410,CALL,317486.00,11,0
SPY,,410,PUT,19711.00,350,0
SPY,,415,CALL,345372.00,12,0
SPY,,415,PUT,12645.00,450,0
SPY,,420,CALL,249857.00,9,0
SPY,,420,PUT,8538.00,107,0
SPY,,425,PUT,7198.00,64,0
SPY,,430,PUT,22654.00,172,0
SPY,,435,PUT,25160.00,1838,0
SPY,,440,CALL,24800.00,1,0
SPY,,440,PUT,12366.00,231,0
SPY,,445,PUT,26066.00,124,0
SPY,,450,CALL,395493.00,16,0
SPY,,450,PUT,48932.00,232,0
SPY,,455,PUT,82108.00,759,0
SPY,,460,CALL,96326.00,4,0
SPY,,460,PUT,26801.00,349,0
SPY,,465,CALL,475750.00,19,0
SPY,,465,PUT,15602.00,118,0
SPY,,470,CALL,23632.00,1,0
SPY,,470,PUT,20969.00,151,0
SPY,,475,CALL,513945.00,22,0
SPY,,475,PUT,49855.00,578,0
SPY,,480,CALL,21801.00,1,0
SPY,,480,PUT,4469306.00,18156,0
SPY,,485,PUT,78146.00,240,0
SPY,,490,CALL,40000.00,2,0
SPY,,490,PUT,66625.00,389,0
SPY,,495,CALL,239534.00,12,0
SPY,,495,PUT,105381.00,287,0
SPY,,500,CALL,2518741.00,126,0
SPY,,500,PUT,972303.00,4360,0
SPY,,505,CALL,55769.00,3,0
SPY,,505,PUT,146278.00,506,0
SPY,,507,PUT,102.00,1,0
SPY,,508,CALL,55188.00,3,0
SPY,,508,PUT,98.00,1,0
SPY,,510,CALL,1637345.00,83,0
SPY,,510,PUT,124243.00,519,0
SPY,,515,CALL,197861.00,11,0
SPY,,515,PUT,215759.00,967,0
SPY,,520,CALL,556712.00,31,0
SPY,,520,PUT,56921.00,217,0
SPY,,525,CALL,734270.00,42,0
SPY,,525,PUT,375075.00,4158,0
SPY,,530,CALL,51848.00,3,0
SPY,,530,PUT,76322.00,762,0
SPY,,531,PUT,250.00,2,0
SPY,,535,CALL,130722.00,8,0
SPY,,535,PUT,70659.00,699,0
SPY,,538,PUT,7344.00,54,0
SPY,,540,CALL,178153.00,11,0
SPY,,540,PUT,92857.00,1817,0
SPY,,545,CALL,451797.00,26,0
SPY,,545,PUT,35080.00,748,0
SPY,,546,PUT,596.00,4,0
SPY,,548,PUT,151.00,1,0
SPY,,550,CALL,890587.00,58,0
SPY,,550,PUT,8488035.00,19994,0
SPY,,551,PUT,318.00,2,0
SPY,,554,PUT,818.00,5,0
SPY,,555,CALL,336933.00,23,0
SPY,,555,PUT,59890.00,361,0
SPY,,556,PUT,508.00,3,0
SPY,,560,CALL,260227.00,19,0
SPY,,560,PUT,148534.00,730,0
SPY,,561,PUT,1980.00,11,0
SPY,,564,PUT,585.00,1,0
SPY,,565,CALL,79948.00,6,0
SPY,,565,PUT,67461.00,463,0
SPY,,566,PUT,384.00,2,0
SPY,,567,PUT,10530.00,54,0
SPY,,568,PUT,609.00,1,0
SPY,,570,CALL,478801.00,37,0
SPY,,570,PUT,126711.00,426,0
SPY,,572,PUT,292.00,5,0
SPY,,574,PUT,23.00,1,0
SPY,,575,CALL,191580.00,14,0
SPY,,575,PUT,167361.00,747,0
SPY,,576,PUT,358.00,7,0
SPY,,579,PUT,2254.00,98,0
SPY,,580,CALL,568358.00,46,0
SPY,,580,PUT,483825.00,2844,0
SPY,,581,PUT,200.00,2,0
SPY,,582,PUT,11301.00,24,0
SPY,,583,PUT,1241.00,6,0
SPY,,584,PUT,503.00,2,0
SPY,,585,CALL,57580.00,5,0
SPY,,585,PUT,758910.00,1681,0
SPY,,586,PUT,386.00,8,0
SPY,,587,CALL,103300.00,10,0
SPY,,588,PUT,119.00,1,0
SPY,,589,CALL,103300.00,10,0
SPY,,589,PUT,771.00,1,0
SPY,,590,CALL,1105128.00,94,0
SPY,,590,PUT,485952.00,1542,0
SPY,,595,CALL,1403382.00,94,0
SPY,,595,PUT,147565.00,497,0
SPY,,596,PUT,14364.00,114,0
SPY,,597,CALL,28965.00,3,0
SPY,,597,PUT,36.00,1,0
SPY,,598,PUT,1431.00,2,0
SPY,,599,PUT,4048.00,123,0
SPY,,600,CALL,1650016.00,157,0
SPY,,600,PUT,3703451.00,7993,0
SPY,,601,PUT,1544.00,22,0
SPY,,602,CALL,9988.00,1,0
SPY,,604,CALL,8900.00,1,0
SPY,,604,PUT,149.00,1,0
SPY,,605,CALL,706289.00,62,0
SPY,,605,PUT,226086.00,1452,0
SPY,,606,PUT,10465.00,65,0
SPY,,607,PUT,163.00,1,0
SPY,,608,PUT,5951.00,145,0
SPY,,609,PUT,5292.00,126,0
SPY,,610,CALL,2172880.00,179,0
SPY,,610,PUT,1126121.00,5328,0
SPY,,611,PUT,17512.00,155,0
SPY,,612,CALL,32596.00,4,0
SPY,,612,PUT,3756.00,59,0
SPY,,613,PUT,4600.00,70,0
SPY,,615,CALL,681313.00,84,0
SPY,,615,PUT,2821481.00,3218,0
SPY,,616,PUT,163.00,3,0
SPY,,617,CALL,14757.00,2,0
SPY,,617,PUT,30714.00,155,0
SPY,,618,PUT,3712.00,13,0
SPY,,619,PUT,204.00,1,0
SPY,,620,CALL,912364.00,99,0
SPY,,620,PUT,2302824.00,4358,0
SPY,,621,CALL,10620.00,1,0
SPY,,621,PUT,33930.00,401,0
SPY,,622,CALL,113456.00,16,0
SPY,,622,PUT,65655.00,189,0
SPY,,623,PUT,6721.00,222,0
SPY,,624,PUT,3938.00,28,0
SPY,,625,CALL,440188.00,51,0
SPY,,625,PUT,1241068.00,7618,0
SPY,,626,PUT,17929.00,206,0
SPY,,627,PUT,44224.00,35,0
SPY,,628,PUT,55926.00,706,0
SPY,,629,PUT,22237.00,555,0
SPY,,630,CALL,2771554.00,440,0
SPY,,630,PUT,1576677.00,5174,0
SPY,,631,PUT,3968.00,84,0
SPY,,632,PUT,8222.00,88,0
SPY,,633,PUT,53257.00,172,0
SPY,,634,CALL,13430.00,2,0
SPY,,634,PUT,5312.00,70,0
SPY,,635,CALL,1717009.00,311,0
SPY,,635,PUT,1603622.00,8305,0
SPY,,636,CALL,3627506.00,698,0
SPY,,636,PUT,7774.00,46,0
SPY,,637,PUT,11681.00,334,0
SPY,,638,PUT,24734.00,118,0
SPY,,639,CALL,36108.00,6,0
SPY,,639,PUT,51702.00,188,0
SPY,,640,CALL,13120776.00,2284,0
SPY,,640,PUT,4735950.00,11909,0
SPY,,641,PUT,28281.00,103,0
SPY,,642,CALL,19618.00,4,0
SPY,,642,PUT,16497.00,91,0
SPY,,643,CALL,9666.00,2,0
SPY,,643,PUT,74677.00,359,0
SPY,,644,CALL,3083546.00,700,0
SPY,,644,PUT,29911.00,137,0
SPY,,645,CALL,1736904.00,340,0
SPY,,645,PUT,1061678.00,6121,0
SPY,,646,CALL,155000.00,25,0
SPY,,646,PUT,51528.00,243,0
SPY,,647,CALL,883151.00,201,0
SPY,,647,PUT,21506.00,140,0
SPY,,648,CALL,4106.00,1,0
SPY,,648,PUT,42057.00,322,0
SPY,,649,PUT,27252.00,259,0
SPY,,650,CALL,8563919.00,1294,0
SPY,,650,PUT,13617270.00,31802,0
SPY,,651,CALL,121923.00,31,0
SPY,,651,PUT,264817.00,685,0
SPY,,652,CALL,54279.00,15,0
SPY,,652,PUT,411517.00,1903,0
SPY,,653,CALL,125008.00,27,0
SPY,,653,PUT,49042.00,2130,0
SPY,,654,CALL,10107.00,3,0
SPY,,654,PUT,758078.00,19821,0
SPY,,655,CALL,1332301.00,345,0
SPY,,655,PUT,8927006.00,27393,0
SPY,,656,CALL,45761.00,13,0
SPY,,656,PUT,51276.00,882,0
SPY,,657,CALL,53153.00,17,0
SPY,,657,PUT,218875.00,1941,0
SPY,,658,CALL,50873.00,17,0
SPY,,658,PUT,37248.00,669,0
SPY,,659,CALL,38216.00,12,0
SPY,,659,PUT,187416.00,1102,0
SPY,,660,CALL,4593431.00,871,0
SPY,,660,PUT,6069395.00,12319,0
SPY,,661,CALL,232125.00,71,0
SPY,,661,PUT,974132.00,13943,0
SPY,,662,CALL,118483.00,42,0
SPY,,662,PUT,357210.00,3769,0
SPY,,663,CALL,730685.00,258,0
SPY,,663,PUT,285750.00,1758,0
SPY,,664,CALL,133947.00,50,0
SPY,,664,PUT,230484.00,2054,0
SPY,,665,CALL,2789828.00,747,0
SPY,,665,PUT,4212049.00,14880,0
SPY,,666,CALL,170029.00,54,0
SPY,,666,PUT,210131.00,13008,0
SPY,,667,CALL,346313.00,151,0
SPY,,667,PUT,169305.00,6934,0
SPY,,668,CALL,66820.00,25,0
SPY,,668,PUT,182873.00,3024,0
SPY,,669,CALL,87796.00,45,0
SPY,,669,PUT,942837.00,6617,0
SPY,,670,CALL,2060498.00,652,0
SPY,,670,PUT,14310174.00,31819,0
SPY,,671,CALL,338187.00,185,0
SPY,,671,PUT,593061.00,10775,0
SPY,,672,CALL,138778.00,79,0
SPY,,672,PUT,1659561.00,7952,0
SPY,,673,CALL,335952.00,141,0
SPY,,673,PUT,1146934.00,27677,0
SPY,,674,CALL,175139.00,121,0
SPY,,674,PUT,804838.00,10388,0
SPY,,675,CALL,4033648.00,2269,0
SPY,,675,PUT,13832564.00,41398,0
SPY,,676,CALL,1117357.00,861,0
SPY,,676,PUT,1279396.00,24570,0
SPY,,677,CALL,574535.00,486,0
SPY,,677,PUT,1241311.00,36247,0
SPY,,678,CALL,925923.00,802,0
SPY,,678,PUT,1449562.00,42939,0
SPY,,679,CALL,1134039.00,1027,0
SPY,,679,PUT,1509170.00,30378,0
SPY,,680,CALL,13970355.00,10819,0
SPY,,680,PUT,14548323.00,75570,0
SPY,,681,CALL,2506271.00,3014,0
SPY,,681,PUT,2383384.00,36501,0
SPY,,682,CALL,7452938.00,9605,0
SPY,,682,PUT,2987256.00,45120,0
SPY,,683,CALL,9159311.00,15173,0
SPY,,683,PUT,4926624.00,122098,0
SPY,,684,CALL,10972741.00,23122,0
SPY,,684,PUT,5307121.00,123684,0
SPY,,685,CALL,21993863.00,43766,0
SPY,,685,PUT,29074278.00,242874,0
SPY,,686,CALL,15245375.00,53373,0
SPY,,686,PUT,17709426.00,269324,0
SPY,,687,CALL,38030763.00,203181,0
SPY,,687,PUT,39226878.00,420234,0
SPY,,688,CALL,53426919.00,437496,0
SPY,,688,PUT,46526827.00,523906,0
SPY,,689,CALL,33572272.00,508957,0
SPY,,689,PUT,27082363.00,234524,0
SPY,,690,CALL,26879749.00,419160,0
SPY,,690,PUT,24142379.00,72778,0
SPY,,691,CALL,4926664.00,147524,0
SPY,,691,PUT,5331241.00,17554,0
SPY,,692,CALL,3525185.00,69123,0
SPY,,692,PUT,4134905.00,9425,0
SPY,,693,CALL,3999701.00,48531,0
SPY,,693,PUT,5142041.00,10970,0
SPY,,694,CALL,1961155.00,27201,0
SPY,,694,PUT,1575746.00,2305,0
SPY,,695,CALL,5363856.00,39252,0
SPY,,695,PUT,4496749.00,3063,0
SPY,,696,CALL,1675250.00,16607,0
SPY,,696,PUT,4914606.00,5203,0
SPY,,697,CALL,986666.00,8341,0
SPY,,697,PUT,167210.00,152,0
