symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPX,2026-01-05,1,2800,683.17,CALL,125,19,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,51387500.0
SPX,2026-01-05,1,2800,683.17,PUT,10,8,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,25.0
SPX,2026-01-05,1,3000,683.17,CALL,0,2,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,3000,683.17,PUT,1,5,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,2.5
SPX,2026-01-05,1,3200,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,3200,683.17,PUT,0,1,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,3400,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,3400,683.17,PUT,2,7,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,5.0
SPX,2026-01-05,1,3600,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,3600,683.17,PUT,0,4,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,3800,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,3800,683.17,PUT,0,47,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,4000,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,4000,683.17,PUT,0,89,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,4200,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,4200,683.17,PUT,0,2,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,4400,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,4400,683.17,PUT,0,111,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,4600,683.17,CALL,0,4,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,4600,683.17,PUT,0,100,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,4800,683.17,CALL,1,1,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,211090.0
SPX,2026-01-05,1,4800,683.17,PUT,0,2528,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5000,683.17,CALL,0,4,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5000,683.17,PUT,0,1445,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5200,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5200,683.17,PUT,0,3764,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5400,683.17,CALL,1,3,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,151085.0
SPX,2026-01-05,1,5400,683.17,PUT,0,6183,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5500,683.17,CALL,0,1,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5500,683.17,PUT,0,2243,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5600,683.17,CALL,20,20,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,2621899.9999999995
SPX,2026-01-05,1,5600,683.17,PUT,0,7879,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5700,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5700,683.17,PUT,0,1111,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5800,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5800,683.17,PUT,0,1593,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5825,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5825,683.17,PUT,0,603,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5850,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5850,683.17,PUT,0,1633,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5875,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.001999992498924903,-0.0,0.0
SPX,2026-01-05,1,5875,683.17,PUT,0,1254,-1.0,-1.8935791303804526e-13,0.001999992498924903,0.0,0.0
SPX,2026-01-05,1,5900,683.17,CALL,0,50,0.99999999999994,-1.8935791303804526e-13,0.0019999923113980258,-0.0,0.0
SPX,2026-01-05,1,5900,683.17,PUT,0,2268,-1.0,-1.8935791303804526e-13,0.0019999923113980258,0.0,0.0
SPX,2026-01-05,1,5925,683.17,CALL,0,0,0.99999999999994,-1.8935791303804526e-13,0.0019999923113980258,-0.0,0.0
SPX,2026-01-05,1,5925,683.17,PUT,0,862,-1.0,-1.8935791303804526e-13,0.0019999923113980258,0.0,0.0
SPX,2026-01-05,1,5950,683.17,CALL,0,3,0.99999999999994,-1.8935791303804526e-13,0.0019999923113980258,-0.0,0.0
SPX,2026-01-05,1,5950,683.17,PUT,0,603,-1.0,-1.8935791303804526e-13,0.0019999923113980258,0.0,0.0
