symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPX,2026-01-05,1,2800,683.17,CALL,0,19,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,2800,683.17,PUT,0,8,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3000,683.17,CALL,0,2,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3000,683.17,PUT,0,5,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3200,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3200,683.17,PUT,0,1,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3400,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3400,683.17,PUT,0,7,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3600,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3600,683.17,PUT,0,4,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3800,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,3800,683.17,PUT,0,47,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4000,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4000,683.17,PUT,0,89,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4200,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4200,683.17,PUT,0,2,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4400,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4400,683.17,PUT,0,111,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4600,683.17,CALL,0,4,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4600,683.17,PUT,0,100,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4800,683.17,CALL,0,1,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,4800,683.17,PUT,0,2528,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,5000,683.17,CALL,0,4,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,5000,683.17,PUT,0,1445,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,5200,683.17,CALL,0,0,0.9999999999998554,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,5200,683.17,PUT,0,3764,-1.4455103780619538e-13,-3.9146735492635005e-14,1.9999968457201257e-05,2.385250430458113e-10,0.0
SPX,2026-01-05,1,5400,683.17,CALL,0,3,0.9999774837436185,1.857510234661626e-08,0.0020006277016949856,-0.0,0.0
SPX,2026-01-05,1,5400,683.17,PUT,0,6183,-1.0,1.857510234661626e-08,0.0020006277016949856,0.0,0.0
SPX,2026-01-05,1,5500,683.17,CALL,0,1,0.9999774827270507,5.7274389084867526e-12,0.0020001624454135266,-0.0,0.0
SPX,2026-01-05,1,5500,683.17,PUT,0,2243,-1.0,5.7274389084867526e-12,0.0020001624454135266,0.0,0.0
SPX,2026-01-05,1,5600,683.17,CALL,0,20,0.9999774827268787,-4.1043449121929536e-13,0.0020001592911336524,-0.0,0.0
