symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPX,2026-01-06,1,2800,683.17,CALL,0,0,0.9999999999998022,3.937701069744425e-12,0.0020000210384343103,-0.0,0.0
SPX,2026-01-06,1,2800,683.17,PUT,0,4,-1.0,3.937701069744425e-12,0.0020000210384343103,0.0,0.0
SPX,2026-01-06,1,3000,683.17,CALL,0,0,0.9999999999998022,3.937701069744425e-12,0.0020000210384343103,-0.0,0.0
SPX,2026-01-06,1,3000,683.17,PUT,0,60,-1.0,3.937701069744425e-12,0.0020000210384343103,0.0,0.0
SPX,2026-01-06,1,3200,683.17,CALL,0,0,0.9999999999998022,3.937701069744425e-12,0.0020000210384343103,-0.0,0.0
SPX,2026-01-06,1,3200,683.17,PUT,0,0,-1.0,3.937701069744425e-12,0.0020000210384343103,0.0,0.0
SPX,2026-01-06,1,3400,683.17,CALL,0,0,0.9999999999998022,3.937701069744425e-12,0.0020000210384343103,-0.0,0.0
SPX,2026-01-06,1,3400,683.17,PUT,0,5,-1.0,3.937701069744425e-12,0.0020000210384343103,0.0,0.0
SPX,2026-01-06,1,3600,683.17,CALL,0,0,0.9999999999998022,3.937701069744425e-12,0.0020000210384343103,-0.0,0.0
SPX,2026-01-06,1,3600,683.17,PUT,0,6,-1.0,3.937701069744425e-12,0.0020000210384343103,0.0,0.0
SPX,2026-01-06,1,3800,683.17,CALL,0,0,0.9999835214857018,6.195093201409408e-12,0.002,-0.0,0.0
SPX,2026-01-06,1,3800,683.17,PUT,0,11,-1.0,6.195093201409408e-12,0.002,0.0,0.0
SPX,2026-01-06,1,4000,683.17,CALL,0,160,0.9999835214859008,1.151747864375099e-12,0.001999993688469707,-0.0,0.0
SPX,2026-01-06,1,4000,683.17,PUT,0,39,-1.0,1.151747864375099e-12,0.001999993688469707,0.0,0.0
SPX,2026-01-06,1,4200,683.17,CALL,0,0,0.9999835214859528,1.1992252527884238e-12,0.001999993688469707,-0.0,0.0
SPX,2026-01-06,1,4200,683.17,PUT,0,1,-1.0,1.1992252527884238e-12,0.001999993688469707,0.0,0.0
SPX,2026-01-06,1,4400,683.17,CALL,0,1,0.9999835214858361,2.4544513739757277e-12,0.001999995792313138,-0.0,0.0
SPX,2026-01-06,1,4400,683.17,PUT,0,30,-1.0,2.4544513739757277e-12,0.001999995792313138,0.0,0.0
