symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPX,2026-03-10,1,2800,6842.4,CALL,1,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,402780.0
SPX,2026-03-10,1,2800,6842.4,PUT,12,6,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,30.000000000000004
SPX,2026-03-10,1,3000,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3000,6842.4,PUT,0,85,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3200,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3200,6842.4,PUT,0,1,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3400,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3400,6842.4,PUT,0,0,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3600,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3600,6842.4,PUT,0,272,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3800,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,3800,6842.4,PUT,0,844,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4000,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4000,6842.4,PUT,0,1924,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000010016715344e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4200,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4200,6842.4,PUT,0,1990,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4400,6842.4,CALL,0,0,0.9999999999999654,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4400,6842.4,PUT,0,1101,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4600,6842.4,CALL,4,4,0.9999999999999654,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,890840.0
SPX,2026-03-10,1,4600,6842.4,PUT,0,2129,-3.4638958368304884e-14,-4.066305799055488e-15,2.0000020033430682e-05,1.6905084160013948e-10,0.0
SPX,2026-03-10,1,4800,6842.4,CALL,1,1,0.9999999999999654,-4.066305799055488e-15,2.000001752925185e-05,1.6905084160013948e-10,202685.0
SPX,2026-03-10,1,4800,6842.4,PUT,0,2224,-3.4638958368304884e-14,-4.066305799055488e-15,2.000001752925185e-05,1.6905084160013948e-10,0.0
