symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-12,1,500.0,681.24,CALL,0,4,1.0,-3.6722353463893276e-13,0.0019999992533488065,-0.0,0.0
SPY,2026-03-12,1,500.0,681.24,PUT,0,781,0.0,-3.6722353463893276e-13,0.0019999992533488065,0.0,0.0
SPY,2026-03-12,1,505.0,681.24,CALL,0,0,1.0,-3.74011684708784e-13,0.001999999160017407,-0.0,0.0
SPY,2026-03-12,1,505.0,681.24,PUT,0,110,0.0,-3.74011684708784e-13,0.001999999160017407,0.0,0.0
SPY,2026-03-12,1,510.0,681.24,CALL,0,0,1.0,-3.5915949499497924e-13,0.001999999160017407,-0.0,0.0
SPY,2026-03-12,1,510.0,681.24,PUT,0,124,0.0,-3.5915949499497924e-13,0.001999999160017407,0.0,0.0
SPY,2026-03-12,1,515.0,681.24,CALL,0,0,1.0,-3.8669465073617116e-13,0.0019999991911278736,-0.0,0.0
SPY,2026-03-12,1,515.0,681.24,PUT,0,134,0.0,-3.8669465073617116e-13,0.0019999991911278736,0.0,0.0
SPY,2026-03-12,1,520.0,681.24,CALL,0,0,0.9999999999999998,1.6225217080946291e-13,0.0019999992222383403,-0.0,0.0
SPY,2026-03-12,1,520.0,681.24,PUT,0,280,-2.220446049250313e-16,1.6225217080946291e-13,0.0019999992222383403,0.0,0.0
SPY,2026-03-12,1,525.0,681.24,CALL,0,0,1.0,-3.855208376132579e-13,0.0019999992533488065,-0.0,0.0
SPY,2026-03-12,1,525.0,681.24,PUT,0,127,0.0,-3.855208376132579e-13,0.0019999992533488065,0.0,0.0
SPY,2026-03-12,1,530.0,681.24,CALL,0,0,0.999999999999994,-2.6450097293315907e-12,0.0019999980832530583,-0.0,0.0
SPY,2026-03-12,1,530.0,681.24,PUT,0,330,-5.995204332975845e-15,-2.6450097293315907e-12,0.0019999980832530583,0.0,0.0
SPY,2026-03-12,1,535.0,681.24,CALL,0,1,1.0,-2.648328812383744e-12,0.0019999980528285035,-0.0,0.0
SPY,2026-03-12,1,535.0,681.24,PUT,0,298,0.0,-2.648328812383744e-12,0.0019999980528285035,0.0,0.0
SPY,2026-03-12,1,540.0,681.24,CALL,0,0,1.0,-2.630161311751322e-12,0.001999998022403949,-0.0,0.0
SPY,2026-03-12,1,540.0,681.24,PUT,0,91,0.0,-2.630161311751322e-12,0.001999998022403949,0.0,0.0
SPY,2026-03-12,1,545.0,681.24,CALL,0,0,1.0,-2.6450097293315907e-12,0.0019999980376162268,-0.0,0.0
SPY,2026-03-12,1,545.0,681.24,PUT,0,219,0.0,-2.6450097293315907e-12,0.0019999980376162268,0.0,0.0
SPY,2026-03-12,1,550.0,681.24,CALL,0,0,1.0,-2.3894403343157963e-12,0.0019999980528285035,-0.0,0.0
SPY,2026-03-12,1,550.0,681.24,PUT,0,563,0.0,-2.3894403343157963e-12,0.0019999980528285035,0.0,0.0
SPY,2026-03-12,1,555.0,681.24,CALL,0,0,1.0,-3.930068809511175e-12,0.0019999981136776127,-0.0,0.0
SPY,2026-03-12,1,555.0,681.24,PUT,0,486,0.0,-3.930068809511175e-12,0.0019999981136776127,0.0,0.0
SPY,2026-03-12,1,560.0,681.24,CALL,0,0,1.0,-2.8933670192467784e-12,0.001999998159314445,-0.0,0.0
SPY,2026-03-12,1,560.0,681.24,PUT,0,555,0.0,-2.8933670192467784e-12,0.001999998159314445,0.0,0.0
SPY,2026-03-12,1,565.0,681.24,CALL,0,0,1.0,-2.6412165283613017e-12,0.0019999981745267223,-0.0,0.0
SPY,2026-03-12,1,565.0,681.24,PUT,0,549,0.0,-2.6412165283613017e-12,0.0019999981745267223,0.0,0.0
SPY,2026-03-12,1,570.0,681.24,CALL,0,0,1.0,-2.1261847162812567e-12,0.0019999982201635543,-0.0,0.0
SPY,2026-03-12,1,570.0,681.24,PUT,0,591,0.0,-2.1261847162812567e-12,0.0019999982201635543,0.0,0.0
SPY,2026-03-12,1,575.0,681.24,CALL,0,0,1.0,-2.897260041295233e-12,0.0019999982201635543,-0.0,0.0
SPY,2026-03-12,1,575.0,681.24,PUT,0,170,0.0,-2.897260041295233e-12,0.0019999982201635543,0.0,0.0
SPY,2026-03-12,1,580.0,681.24,CALL,0,3,1.0,-2.6450097293315907e-12,0.0019999982962249406,-0.0,0.0
SPY,2026-03-12,1,580.0,681.24,PUT,1,469,0.0,-2.6450097293315907e-12,0.0019999982962249406,0.0,0.5
SPY,2026-03-12,1,585.0,681.24,CALL,0,0,1.0,-3.1561485193631813e-12,0.0019999982962249406,-0.0,0.0
SPY,2026-03-12,1,585.0,681.24,PUT,3,640,0.0,-3.1561485193631813e-12,0.0019999982962249406,0.0,1.5
SPY,2026-03-12,1,590.0,681.24,CALL,0,1,1.0,-2.9077912294479937e-12,0.0019999983418617726,-0.0,0.0
SPY,2026-03-12,1,590.0,681.24,PUT,0,1324,0.0,-2.9077912294479937e-12,0.0019999983418617726,0.0,0.0
SPY,2026-03-12,1,595.0,681.24,CALL,0,3,1.0,-2.1261847162812568e-14,1.9999983266494954e-05,-2.981464214978587e-27,0.0
SPY,2026-03-12,1,595.0,681.24,PUT,0,807,0.0,-2.1261847162812568e-14,1.9999983266494954e-05,-2.981464214978587e-27,0.0
SPY,2026-03-12,1,600.0,681.24,CALL,0,28,1.0,-3.1561485193631814e-14,1.9999983874986046e-05,-1.572453680145341e-22,0.0
SPY,2026-03-12,1,600.0,681.24,PUT,1,1517,0.0,-3.1561485193631814e-14,1.9999983874986046e-05,-1.572453680145341e-22,0.5
