symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-09,1,500.0,600.0,CALL,0,4,0.9999999999999892,-8.971425039105607e-12,0.0019999995555732702,-0.0,0.0
SPY,2026-03-09,1,500.0,600.0,PUT,1,795,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995555732702,0.0,0.5
SPY,2026-03-09,1,505.0,600.0,CALL,0,0,0.9999999999999937,-8.971425039105607e-12,0.0029999995555732703,-0.0,0.0
SPY,2026-03-09,1,505.0,600.0,PUT,0,1345,-6.328271240363392e-15,-8.971425039105607e-12,0.0029999995555732703,0.0,0.0
SPY,2026-03-09,1,510.0,600.0,CALL,0,0,0.9999999999999892,-8.971425039105607e-12,0.0019999995061925225,-0.0,0.0
SPY,2026-03-09,1,510.0,600.0,PUT,0,1322,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995061925225,0.0,0.0
SPY,2026-03-09,1,515.0,600.0,CALL,0,0,0.9999999999999892,-8.971425039105607e-12,0.0019999995061925225,-0.0,0.0
SPY,2026-03-09,1,515.0,600.0,PUT,0,33,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995061925225,0.0,0.0
SPY,2026-03-09,1,520.0,600.0,CALL,0,0,0.9999999999999892,-8.971425039105607e-12,0.0019999995061925225,-0.0,0.0
SPY,2026-03-09,1,520.0,600.0,PUT,0,3096,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995061925225,0.0,0.0
SPY,2026-03-09,1,525.0,600.0,CALL,0,0,0.9999999999999892,-8.971425039105607e-12,0.0019999995061925225,-0.0,0.0
SPY,2026-03-09,1,525.0,600.0,PUT,0,370,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995061925225,0.0,0.0
SPY,2026-03-09,1,530.0,600.0,CALL,1,0,0.9999999999999892,-8.971425039105607e-12,0.0019999995061925225,-0.0,14047.5
SPY,2026-03-09,1,530.0,600.0,PUT,0,172,-1.0769163338864018e-14,-8.971425039105607e-12,0.0019999995061925225,0.0,0.0
