symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-01-05,1,500,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,500,683.17,PUT,0,106,0.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,505,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,3.0000003595877072e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,505,683.17,PUT,0,0,0.0,-1.1173589372305041e-12,3.0000003595877072e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,510,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,510,683.17,PUT,0,0,0.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,515,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,515,683.17,PUT,0,20,0.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,520,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,520,683.17,PUT,0,105,0.0,-1.1173589372305041e-12,2.0000003595877073e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,525,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000002157526245e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,525,683.17,PUT,0,169,0.0,-1.1173589372305041e-12,2.0000002157526245e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,530,683.17,CALL,0,0,1.0,-1.1173589372305041e-12,2.0000002876701662e-05,3.727985814648152e-11,0.0
SPY,2026-01-05,1,530,683.17,PUT,0,53,0.0,-1.1173589372305041e-12,2.0000002876701662e-05,3.727985814648152e-11,0.0
