symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-04,1,500,686.745,CALL,1,1,1.0,-7.925513238666153e-11,0.0019999997734420605,-0.0,18552.5
SPY,2026-03-04,1,500,686.745,PUT,0,41,0.0,-7.925513238666153e-11,0.0019999997734420605,0.0,0.0
SPY,2026-03-04,1,505,686.745,CALL,1,0,1.0,-7.925513238666153e-11,0.0029999997734420606,-0.0,18052.5
SPY,2026-03-04,1,505,686.745,PUT,0,254,0.0,-7.925513238666153e-11,0.0029999997734420606,0.0,0.0
SPY,2026-03-04,1,510,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.0019999997734420605,-0.0,0.0
SPY,2026-03-04,1,510,686.745,PUT,0,804,0.0,-7.925513238666153e-11,0.0019999997734420605,0.0,0.0
SPY,2026-03-04,1,515,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.0019999997734420605,-0.0,0.0
SPY,2026-03-04,1,515,686.745,PUT,0,520,0.0,-7.925513238666153e-11,0.0019999997734420605,0.0,0.0
SPY,2026-03-04,1,520,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.0019999997734420605,-0.0,0.0
SPY,2026-03-04,1,520,686.745,PUT,0,731,0.0,-7.925513238666153e-11,0.0019999997734420605,0.0,0.0
SPY,2026-03-04,1,525,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,525,686.745,PUT,0,18,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,530,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,530,686.745,PUT,0,31,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,535,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,535,686.745,PUT,0,565,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,540,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,540,686.745,PUT,0,1585,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,545,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,545,686.745,PUT,1,584,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.5
SPY,2026-03-04,1,550,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,550,686.745,PUT,0,605,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,555,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,555,686.745,PUT,0,232,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,0.0
SPY,2026-03-04,1,560,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,560,686.745,PUT,0,2203,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,565,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,565,686.745,PUT,0,3393,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,570,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,570,686.745,PUT,0,3641,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,575,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,575,686.745,PUT,2,1845,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,1.0
SPY,2026-03-04,1,580,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,580,686.745,PUT,0,227,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,585,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,585,686.745,PUT,0,153,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,590,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,590,686.745,PUT,0,136,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.0
SPY,2026-03-04,1,595,686.745,CALL,0,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,0.0
SPY,2026-03-04,1,595,686.745,PUT,8,551,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,4.0
SPY,2026-03-04,1,600,686.745,CALL,10,0,1.0,-7.925513238666153e-11,0.00199999966016309,-0.0,85565.0
SPY,2026-03-04,1,600,686.745,PUT,1,1688,0.0,-7.925513238666153e-11,0.00199999966016309,0.0,0.5
SPY,2026-03-04,1,605,686.745,CALL,8,6,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,64448.0
SPY,2026-03-04,1,605,686.745,PUT,23,1226,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,11.5
SPY,2026-03-04,1,610,686.745,CALL,22,35,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,166166.0
SPY,2026-03-04,1,610,686.745,PUT,12,555,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,6.0
SPY,2026-03-04,1,615,686.745,CALL,1,36,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,7056.5
SPY,2026-03-04,1,615,686.745,PUT,8,1273,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,4.0
SPY,2026-03-04,1,620,686.745,CALL,0,74,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,0.0
SPY,2026-03-04,1,620,686.745,PUT,563,2743,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,281.5
SPY,2026-03-04,1,625,686.745,CALL,2,14,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,12107.0
SPY,2026-03-04,1,625,686.745,PUT,519,1991,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,259.5
SPY,2026-03-04,1,630,686.745,CALL,5,1,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,27762.5
SPY,2026-03-04,1,630,686.745,PUT,63,2120,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,31.5
SPY,2026-03-04,1,635,686.745,CALL,5,6,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,25302.500000000004
SPY,2026-03-04,1,635,686.745,PUT,883,3787,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,441.5
SPY,2026-03-04,1,640,686.745,CALL,32,12,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,145567.99999999997
SPY,2026-03-04,1,640,686.745,PUT,4423,3668,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,2211.5
SPY,2026-03-04,1,645,686.745,CALL,1,7,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,4045.0000000000005
SPY,2026-03-04,1,645,686.745,PUT,595,6206,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,297.5
SPY,2026-03-04,1,650,686.745,CALL,31,63,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,109941.50000000001
SPY,2026-03-04,1,650,686.745,PUT,2157,8562,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,1078.5
SPY,2026-03-04,1,651,686.745,CALL,2,16,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,6893.000000000001
SPY,2026-03-04,1,651,686.745,PUT,1327,2406,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,663.5
SPY,2026-03-04,1,652,686.745,CALL,5,5,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,16727.499999999996
SPY,2026-03-04,1,652,686.745,PUT,13781,5244,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,6890.5
SPY,2026-03-04,1,653,686.745,CALL,5,15,1.0,-7.925513238666153e-11,0.001999999697922747,-0.0,16222.5
SPY,2026-03-04,1,653,686.745,PUT,2139,1751,0.0,-7.925513238666153e-11,0.001999999697922747,0.0,1069.5
SPY,2026-03-04,1,654,686.745,CALL,22,14,1.0,-7.925513238666153e-11,0.0019999996884828325,-0.0,69233.99999999999
SPY,2026-03-04,1,654,686.745,PUT,17654,1876,0.0,-7.925513238666153e-11,0.0019999996884828325,0.0,8827.0
