symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-01-05,1,500,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.002,-0.0,0.0
SPY,2026-01-05,1,500,683.17,PUT,0,106,-1.1024514634527804e-13,3.0625731028240256e-11,0.002,0.0,0.0
SPY,2026-01-05,1,505,683.17,CALL,0,0,0.9999999999998866,3.0625731028240256e-11,0.0030000000000000005,-0.0,0.0
SPY,2026-01-05,1,505,683.17,PUT,0,0,-1.1335377081422848e-13,3.0625731028240256e-11,0.0030000000000000005,0.0,0.0
SPY,2026-01-05,1,510,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.002,-0.0,0.0
SPY,2026-01-05,1,510,683.17,PUT,0,0,-1.1024514634527804e-13,3.0625731028240256e-11,0.002,0.0,0.0
SPY,2026-01-05,1,515,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.002,-0.0,0.0
SPY,2026-01-05,1,515,683.17,PUT,0,20,-1.1024514634527804e-13,3.0625731028240256e-11,0.002,0.0,0.0
SPY,2026-01-05,1,520,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.002,-0.0,0.0
SPY,2026-01-05,1,520,683.17,PUT,0,105,-1.1024514634527804e-13,3.0625731028240256e-11,0.002,0.0,0.0
SPY,2026-01-05,1,525,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.002,-0.0,0.0
SPY,2026-01-05,1,525,683.17,PUT,0,169,-1.1024514634527804e-13,3.0625731028240256e-11,0.002,0.0,0.0
SPY,2026-01-05,1,530,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,530,683.17,PUT,0,53,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,535,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,535,683.17,PUT,0,150,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,540,683.17,CALL,0,1,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,540,683.17,PUT,0,180,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,545,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,545,683.17,PUT,0,349,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,550,683.17,CALL,0,1,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,550,683.17,PUT,0,3395,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,555,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,555,683.17,PUT,0,2130,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,560,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999997836543165,-0.0,0.0
SPY,2026-01-05,1,560,683.17,PUT,0,525,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999997836543165,0.0,0.0
SPY,2026-01-05,1,565,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999998377407376,-0.0,0.0
SPY,2026-01-05,1,565,683.17,PUT,0,0,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999998377407376,0.0,0.0
SPY,2026-01-05,1,570,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999998377407376,-0.0,0.0
SPY,2026-01-05,1,570,683.17,PUT,0,2,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999998377407376,0.0,0.0
SPY,2026-01-05,1,575,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999998377407376,-0.0,0.0
SPY,2026-01-05,1,575,683.17,PUT,0,3,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999998377407376,0.0,0.0
SPY,2026-01-05,1,580,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999998377407376,-0.0,0.0
SPY,2026-01-05,1,580,683.17,PUT,0,1177,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999998377407376,0.0,0.0
SPY,2026-01-05,1,585,683.17,CALL,0,0,0.9999999999998898,3.0625731028240256e-11,0.0019999998377407376,-0.0,0.0
SPY,2026-01-05,1,585,683.17,PUT,0,1335,-1.1024514634527804e-13,3.0625731028240256e-11,0.0019999998377407376,0.0,0.0
