symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-01-02,1,400,600.0,CALL,0,4,0.9999999999985093,-2.0704428917236064e-10,0.001999997357937435,-0.0,0.0
SPY,2026-01-02,1,400,600.0,PUT,5,1551,-1.4906964551641977e-12,-2.0704428917236064e-10,0.001999997357937435,0.0,2.5
SPY,2026-01-02,1,405,600.0,CALL,0,0,0.9999999999999686,-4.3600817763454435e-12,0.001999997137765555,-0.0,0.0
SPY,2026-01-02,1,405,600.0,PUT,0,447,-3.141931159689193e-14,-4.3600817763454435e-12,0.001999997137765555,0.0,0.0
SPY,2026-01-02,1,410,600.0,CALL,0,0,0.999999999999492,-7.055858080428001e-11,0.001999997798281196,-0.0,0.0
SPY,2026-01-02,1,410,600.0,PUT,0,564,-5.080380560684716e-13,-7.055858080428001e-11,0.001999997798281196,0.0,0.0
SPY,2026-01-02,1,415,600.0,CALL,0,0,1.0,6.590013179829773e-11,0.001999997798281196,-0.0,0.0
SPY,2026-01-02,1,415,600.0,PUT,0,262,0.0,6.590013179829773e-11,0.001999997798281196,0.0,0.0
SPY,2026-01-02,1,420,600.0,CALL,0,0,0.9999999999994916,-7.061297828243272e-11,0.0019999975781093155,-0.0,0.0
SPY,2026-01-02,1,420,600.0,PUT,0,195,-5.083711229758592e-13,-7.061297828243272e-11,0.0019999975781093155,0.0,0.0
SPY,2026-01-02,1,425,600.0,CALL,0,0,1.0,6.590013179829773e-11,0.001999997798281196,-0.0,0.0
SPY,2026-01-02,1,425,600.0,PUT,0,49,0.0,6.590013179829773e-11,0.001999997798281196,0.0,0.0
SPY,2026-01-02,1,430,600.0,CALL,700,700,0.9999999999999686,-4.359675829198522e-12,0.001999997357937435,-0.0,17700900.0
SPY,2026-01-02,1,430,600.0,PUT,0,586,-3.141931159689193e-14,-4.359675829198522e-12,0.001999997357937435,0.0,0.0
SPY,2026-01-02,1,435,600.0,CALL,2,2,0.9999999999997303,-3.7459128316739295e-11,0.0019999969175936738,-0.0,49604.0
SPY,2026-01-02,1,435,600.0,PUT,0,129,-2.696731726814505e-13,-3.7459128316739295e-11,0.0019999969175936738,0.0,0.0
SPY,2026-01-02,1,440,600.0,CALL,0,0,0.9999999999996567,-3.8185775951519504e-11,0.001999997468023375,-0.0,0.0
SPY,2026-01-02,1,440,600.0,PUT,0,639,-3.432809592140984e-13,-3.8185775951519504e-11,0.001999997468023375,0.0,0.0
SPY,2026-01-02,1,445,600.0,CALL,0,0,0.9999999999990968,-1.0634703391833075e-10,0.001999997027679614,-0.0,0.0
