symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-18,1,500.0,600.0,CALL,4,2,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,64620.00000000001
SPY,2026-03-18,1,500.0,600.0,PUT,0,752,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,505.0,600.0,CALL,0,0,0.9999999999992809,1.4383436498730783e-10,0.00300000038519212,-0.0,0.0
SPY,2026-03-18,1,505.0,600.0,PUT,0,1514,-7.190914530497139e-13,1.4383436498730783e-10,0.00300000038519212,0.0,0.0
SPY,2026-03-18,1,510.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,510.0,600.0,PUT,0,157,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,515.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,515.0,600.0,PUT,0,272,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,520.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,520.0,600.0,PUT,0,105,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,525.0,600.0,CALL,0,8,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,525.0,600.0,PUT,0,857,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,530.0,600.0,CALL,0,1,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,530.0,600.0,PUT,0,346,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,535.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,535.0,600.0,PUT,0,441,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,540.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,540.0,600.0,PUT,1,153,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.5
SPY,2026-03-18,1,545.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,545.0,600.0,PUT,0,1095,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,550.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,550.0,600.0,PUT,2,364,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,1.0
SPY,2026-03-18,1,555.0,600.0,CALL,0,4,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,555.0,600.0,PUT,0,423,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,560.0,600.0,CALL,1,1,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,10153.0
SPY,2026-03-18,1,560.0,600.0,PUT,4,965,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,2.0
SPY,2026-03-18,1,565.0,600.0,CALL,0,2,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,565.0,600.0,PUT,0,205,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,570.0,600.0,CALL,0,1,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,570.0,600.0,PUT,0,214,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,575.0,600.0,CALL,0,1,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,575.0,600.0,PUT,0,687,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,580.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.002000000337043105,-0.0,0.0
SPY,2026-03-18,1,580.0,600.0,PUT,0,630,-7.622791287076325e-13,1.4383436498730783e-10,0.002000000337043105,0.0,0.0
SPY,2026-03-18,1,585.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-0.0,0.0
SPY,2026-03-18,1,585.0,600.0,PUT,0,532,-7.622791287076325e-13,1.4383436498730783e-10,0.00200000038519212,0.0,0.0
SPY,2026-03-18,1,590.0,600.0,CALL,20,20,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-4.1153294092408595e-195,142990.0
SPY,2026-03-18,1,590.0,600.0,PUT,0,815,-8.152844936127849e-200,1.4383436498730783e-10,0.00200000038519212,-4.1153294092408595e-195,0.0
SPY,2026-03-18,1,595.0,600.0,CALL,1,1,0.9999999999992377,1.4383436498730783e-10,0.00200000038519212,-8.5992573875622e-47,6653.5
SPY,2026-03-18,1,595.0,600.0,PUT,1,697,-3.4102719799465196e-51,1.4383436498730783e-10,0.00200000038519212,-8.5992573875622e-47,0.5
SPY,2026-03-18,1,600.0,600.0,CALL,2,4,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-667.4845697845606,12311.0
SPY,2026-03-18,1,600.0,600.0,PUT,8,3432,-0.49988875256881904,1.4383436498730783e-10,0.0020000004333411347,-667.4845697845606,4.0
SPY,2026-03-18,1,605.0,600.0,CALL,46,9,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-5.573709468880245e-46,260153.00000000003
SPY,2026-03-18,1,605.0,600.0,PUT,47,1403,-1.0,1.4383436498730783e-10,0.0020000004333411347,-5.573709468880245e-46,23.5
SPY,2026-03-18,1,610.0,600.0,CALL,22,16,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-1.2225861911244208e-188,113432.00000000001
SPY,2026-03-18,1,610.0,600.0,PUT,500,1105,-1.0,1.4383436498730783e-10,0.0020000004333411347,-1.2225861911244208e-188,250.0
SPY,2026-03-18,1,614.0,600.0,CALL,0,0,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,0.0
SPY,2026-03-18,1,614.0,600.0,PUT,1,307,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,0.5
SPY,2026-03-18,1,615.0,600.0,CALL,9,2,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,41782.5
SPY,2026-03-18,1,615.0,600.0,PUT,4,1494,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,2.0
SPY,2026-03-18,1,616.0,600.0,CALL,0,4,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,0.0
SPY,2026-03-18,1,616.0,600.0,PUT,0,129,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,0.0
SPY,2026-03-18,1,617.0,600.0,CALL,1,4,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,4444.0
SPY,2026-03-18,1,617.0,600.0,PUT,3,447,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,1.5
SPY,2026-03-18,1,618.0,600.0,CALL,12,0,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,52320.00000000001
SPY,2026-03-18,1,618.0,600.0,PUT,5,87,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,2.5
SPY,2026-03-18,1,619.0,600.0,CALL,5,4,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,21235.0
SPY,2026-03-18,1,619.0,600.0,PUT,0,442,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,0.0
SPY,2026-03-18,1,620.0,600.0,CALL,11,22,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,45721.5
SPY,2026-03-18,1,620.0,600.0,PUT,2,899,-1.0,1.4383436498730783e-10,0.0020000004333411347,0.0,1.0
SPY,2026-03-18,1,621.0,600.0,CALL,1,4,0.9999999999992377,1.4383436498730783e-10,0.0020000004333411347,-0.0,4060.5000000000005
