symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-10,1,500.0,681.24,CALL,2,2,0.9999999999999476,8.186188144875968e-12,0.002000000353988142,-0.0,35712.0
SPY,2026-03-10,1,500.0,681.24,PUT,0,2433,-5.240252676230739e-14,8.186188144875968e-12,0.002000000353988142,0.0,0.0
SPY,2026-03-10,1,505.0,681.24,CALL,1,0,0.9999999999999476,8.186188144875968e-12,0.002000000353988142,-0.0,17358.0
SPY,2026-03-10,1,505.0,681.24,PUT,0,1627,-5.240252676230739e-14,8.186188144875968e-12,0.002000000353988142,0.0,0.0
SPY,2026-03-10,1,510.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.002000000353988142,-0.0,0.0
SPY,2026-03-10,1,510.0,681.24,PUT,0,913,-5.240252676230739e-14,8.186188144875968e-12,0.002000000353988142,0.0,0.0
SPY,2026-03-10,1,515.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.002000000353988142,-0.0,0.0
SPY,2026-03-10,1,515.0,681.24,PUT,0,103,-5.240252676230739e-14,8.186188144875968e-12,0.002000000353988142,0.0,0.0
SPY,2026-03-10,1,520.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,520.0,681.24,PUT,0,583,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,525.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,525.0,681.24,PUT,0,201,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,530.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,530.0,681.24,PUT,0,195,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,535.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,535.0,681.24,PUT,0,70,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,540.0,681.24,CALL,0,2,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,540.0,681.24,PUT,0,1082,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,545.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,545.0,681.24,PUT,0,491,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,550.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,550.0,681.24,PUT,0,4340,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,555.0,681.24,CALL,0,3,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,555.0,681.24,PUT,0,2769,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,560.0,681.24,CALL,1,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,11855.5
SPY,2026-03-10,1,560.0,681.24,PUT,0,400,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,565.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,565.0,681.24,PUT,0,1012,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,570.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,570.0,681.24,PUT,0,559,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,0.0
SPY,2026-03-10,1,575.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
SPY,2026-03-10,1,575.0,681.24,PUT,3,1319,-5.240252676230739e-14,8.186188144875968e-12,0.0020000003775873516,0.0,1.5
SPY,2026-03-10,1,580.0,681.24,CALL,0,0,0.9999999999999476,8.186188144875968e-12,0.0020000003775873516,-0.0,0.0
