symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-05,1,500.0,686.745,CALL,0,5,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,500.0,686.745,PUT,0,116,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,505.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,505.0,686.745,PUT,0,441,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,510.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,510.0,686.745,PUT,0,15394,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,515.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,515.0,686.745,PUT,0,3,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,520.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,520.0,686.745,PUT,0,162,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,525.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,525.0,686.745,PUT,0,18,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,530.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,530.0,686.745,PUT,0,107,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,535.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,535.0,686.745,PUT,0,552,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,540.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,540.0,686.745,PUT,0,516,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,545.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,545.0,686.745,PUT,0,244,-1.9917401061775308e-13,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
SPY,2026-03-05,1,550.0,686.745,CALL,0,0,0.9999999999998008,-1.392477363330196e-13,2.0000001603437538e-05,2.5577540437904093e-11,0.0
