symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,vega,theta,prem
SPY,2026-03-05,1,500.0,686.745,CALL,0,5,0.9999999999983796,-2.8426429743546e-12,2.9999993191198557e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,500.0,686.745,PUT,4,116,-1.620370504440416e-12,-2.8426429743546e-12,2.9999993191198557e-05,5.6560615781898525e-11,2.0
SPY,2026-03-05,1,505.0,686.745,CALL,0,0,0.9999999999983796,-2.8426429743546e-12,2.9999993191198557e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,505.0,686.745,PUT,0,441,-1.620370504440416e-12,-2.8426429743546e-12,2.9999993191198557e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,510.0,686.745,CALL,1,0,0.9999999999982091,-2.8426429743546e-12,1.9999993191198558e-05,5.6560615781898525e-11,17150.5
SPY,2026-03-05,1,510.0,686.745,PUT,0,15394,-1.79090076102284e-12,-2.8426429743546e-12,1.9999993191198558e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,515.0,686.745,CALL,1,0,0.9999999999982091,-2.8426429743546e-12,1.9999993191198558e-05,5.6560615781898525e-11,16650.5
SPY,2026-03-05,1,515.0,686.745,PUT,0,3,-1.79090076102284e-12,-2.8426429743546e-12,1.9999993191198558e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,520.0,686.745,CALL,0,0,0.9999999999982091,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,520.0,686.745,PUT,0,162,-1.79090076102284e-12,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,525.0,686.745,CALL,0,0,0.9999999999982091,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,525.0,686.745,PUT,0,18,-1.79090076102284e-12,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,530.0,686.745,CALL,0,0,0.9999999999982091,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
SPY,2026-03-05,1,530.0,686.745,PUT,0,107,-1.79090076102284e-12,-2.8426429743546e-12,1.999999416388448e-05,5.6560615781898525e-11,0.0
