symbol,exp,dte,stk,underlying_price,type,vol,oi,delta,gamma,prem
SPY,,1,656,686.78,PUT,106,347,0,0,0.0
SPY,,1,657,686.78,CALL,0,3,0,0,0.0
SPY,,1,657,686.78,PUT,214,588,0,0,0.0
SPY,,1,658,686.78,CALL,0,27,0,0,0.0
SPY,,1,658,686.78,PUT,212,204,0,0,0.0
SPY,,1,659,686.78,CALL,18,71,0,0,0.0
SPY,,1,659,686.78,PUT,945,538,0,0,0.0
SPY,,1,660,686.78,CALL,252,622,0,0,0.0
SPY,,1,660,686.78,PUT,8226,5517,0,0,0.0
SPY,,1,661,686.78,CALL,0,331,0,0,0.0
SPY,,1,661,686.78,PUT,10,742,0,0,0.0
SPY,,1,662,686.78,CALL,27,198,0,0,0.0
SPY,,1,662,686.78,PUT,55,221,0,0,0.0
SPY,,1,663,686.78,CALL,0,42,0,0,0.0
SPY,,1,663,686.78,PUT,2190,143,0,0,0.0
SPY,,1,664,686.78,CALL,0,10,0,0,0.0
SPY,,1,664,686.78,PUT,185,1190,0,0,0.0
SPY,,1,665,686.78,CALL,29,146,0,0,0.0
SPY,,1,665,686.78,PUT,1446,1966,0,0,0.0
SPY,,1,666,686.78,CALL,1,201,0,0,0.0
SPY,,1,666,686.78,PUT,967,1363,0,0,0.0
SPY,,1,667,686.78,CALL,0,2,0,0,0.0
SPY,,1,667,686.78,PUT,856,472,0,0,0.0
SPY,,1,668,686.78,CALL,0,3,0,0,0.0
SPY,,1,668,686.78,PUT,441,737,0,0,0.0
SPY,,1,669,686.78,CALL,2,16,0,0,0.0
SPY,,1,669,686.78,PUT,195,952,0,0,0.0
SPY,,1,670,686.78,CALL,13,102,0,0,0.0
SPY,,1,670,686.78,PUT,383,1909,0,0,0.0
SPY,,1,671,686.78,CALL,8,158,0,0,0.0
SPY,,1,671,686.78,PUT,922,985,0,0,0.0
SPY,,1,672,686.78,CALL,15,148,0,0,0.0
SPY,,1,672,686.78,PUT,2392,4551,0,0,0.0
SPY,,1,673,686.78,CALL,3,241,0,0,0.0
SPY,,1,673,686.78,PUT,5504,1607,0,0,0.0
SPY,,1,674,686.78,CALL,83,151,0,0,0.0
SPY,,1,674,686.78,PUT,700,1244,0,0,0.0
SPY,,1,675,686.78,CALL,82,2526,0,0,0.0
SPY,,1,675,686.78,PUT,782,2015,0,0,0.0
SPY,,1,676,686.78,CALL,5,534,0,0,0.0
SPY,,1,676,686.78,PUT,1758,1223,0,0,0.0
SPY,,1,677,686.78,CALL,63,621,0,0,0.0
SPY,,1,677,686.78,PUT,1320,11471,0,0,0.0
SPY,,1,678,686.78,CALL,152,420,0,0,0.0
SPY,,1,678,686.78,PUT,1892,1676,0,0,0.0
SPY,,1,679,686.78,CALL,139,1927,0,0,0.0
SPY,,1,679,686.78,PUT,2561,12927,0,0,0.0
SPY,,1,680,686.78,CALL,863,2603,0,0,0.0
SPY,,1,680,686.78,PUT,8935,4265,0,0,0.0
SPY,,1,681,686.78,CALL,326,1358,0,0,0.0
SPY,,1,681,686.78,PUT,36056,2587,0,0,0.0
SPY,,1,682,686.78,CALL,824,429,0,0,0.0
SPY,,1,682,686.78,PUT,46699,6150,0,0,0.0
SPY,,1,683,686.78,CALL,4243,1708,0,0,0.0
SPY,,1,683,686.78,PUT,58572,2863,0,0,0.0
SPY,,1,684,686.78,CALL,5287,1557,0,0,0.0
SPY,,1,684,686.78,PUT,89775,5268,0,0,0.0
SPY,,1,685,686.78,CALL,13336,4768,0,0,0.0
SPY,,1,685,686.78,PUT,205094,10693,0,0,0.0
SPY,,1,686,686.78,CALL,47246,4292,0,0,0.0
SPY,,1,686,686.78,PUT,305757,7565,0,0,0.0
SPY,,1,687,686.78,CALL,219683,3607,0,0,0.0
SPY,,1,687,686.78,PUT,438776,7179,0,0,0.0
SPY,,1,688,686.78,CALL,441551,5654,0,0,0.0
SPY,,1,688,686.78,PUT,237378,7715,0,0,0.0
SPY,,1,689,686.78,CALL,317515,4183,0,0,0.0
SPY,,1,689,686.78,PUT,87410,15077,0,0,0.0
SPY,,1,690,686.78,CALL,233024,16519,0,0,0.0
SPY,,1,690,686.78,PUT,29282,16384,0,0,0.0
SPY,,1,691,686.78,CALL,95468,17441,0,0,0.0
SPY,,1,691,686.78,PUT,8372,10283,0,0,0.0
SPY,,1,692,686.78,CALL,37231,19683,0,0,0.0
SPY,,1,692,686.78,PUT,2726,2293,0,0,0.0
SPY,,1,693,686.78,CALL,28122,19257,0,0,0.0
SPY,,1,693,686.78,PUT,1123,891,0,0,0.0
SPY,,1,694,686.78,CALL,8409,12288,0,0,0.0
SPY,,1,694,686.78,PUT,928,682,0,0,0.0
SPY,,1,695,686.78,CALL,9735,15632,0,0,0.0
SPY,,1,695,686.78,PUT,154,44,0,0,0.0
SPY,,1,696,686.78,CALL,8378,6088,0,0,0.0
SPY,,1,696,686.78,PUT,68,11,0,0,0.0
SPY,,1,697,686.78,CALL,109,2577,0,0,0.0
SPY,,1,697,686.78,PUT,152,40,0,0,0.0
SPY,,1,698,686.78,CALL,524,9571,0,0,0.0
SPY,,1,698,686.78,PUT,20,0,0,0,0.0
SPY,,1,699,686.78,CALL,35,3038,0,0,0.0
SPY,,1,699,686.78,PUT,16,3,0,0,0.0
SPY,,1,700,686.78,CALL,82,9664,0,0,0.0
SPY,,1,700,686.78,PUT,0,0,0,0,0.0
SPY,,1,701,686.78,CALL,11,1412,0,0,0.0
SPY,,1,701,686.78,PUT,0,0,0,0,0.0
SPY,,1,702,686.78,CALL,103,1237,0,0,0.0
SPY,,1,702,686.78,PUT,2,0,0,0,0.0
SPY,,1,703,686.78,CALL,24,1161,0,0,0.0
SPY,,1,703,686.78,PUT,1,0,0,0,0.0
SPY,,1,704,686.78,CALL,0,474,0,0,0.0
SPY,,1,704,686.78,PUT,2,0,0,0,0.0
SPY,,1,705,686.78,CALL,10,1687,0,0,0.0
SPY,,1,705,686.78,PUT,0,0,0,0,0.0
SPY,,1,706,686.78,CALL,0,38,0,0,0.0
SPY,,1,706,686.78,PUT,0,0,0,0,0.0
SPY,,1,707,686.78,CALL,53,65,0,0,0.0
SPY,,1,707,686.78,PUT,250,0,0,0,0.0
SPY,,1,708,686.78,CALL,0,264,0,0,0.0
SPY,,1,708,686.78,PUT,0,0,0,0,0.0
SPY,,1,709,686.78,CALL,1,721,0,0,0.0
SPY,,1,709,686.78,PUT,0,0,0,0,0.0
SPY,,1,710,686.78,CALL,25,838,0,0,0.0
SPY,,1,710,686.78,PUT,0,0,0,0,0.0
SPY,,1,711,686.78,CALL,3,679,0,0,0.0
SPY,,1,711,686.78,PUT,0,0,0,0,0.0
SPY,,1,712,686.78,CALL,65,546,0,0,0.0
SPY,,1,712,686.78,PUT,0,0,0,0,0.0
SPY,,1,713,686.78,CALL,0,798,0,0,0.0
SPY,,1,713,686.78,PUT,0,0,0,0,0.0
SPY,,1,714,686.78,CALL,0,1220,0,0,0.0
SPY,,1,714,686.78,PUT,0,0,0,0,0.0
SPY,,1,715,686.78,CALL,0,4439,0,0,0.0
SPY,,1,715,686.78,PUT,2,0,0,0,0.0
SPY,,1,720,686.78,CALL,6,6795,0,0,0.0
SPY,,1,720,686.78,PUT,0,0,0,0,0.0
SPY,,1,725,686.78,CALL,0,6997,0,0,0.0
SPY,,1,725,686.78,PUT,0,0,0,0,0.0
SPY,,1,730,686.78,CALL,0,536,0,0,0.0
SPY,,1,730,686.78,PUT,0,0,0,0,0.0
SPY,,1,735,686.78,CALL,0,8665,0,0,0.0
SPY,,1,735,686.78,PUT,0,0,0,0,0.0
SPY,,1,740,686.78,CALL,1,418,0,0,0.0
SPY,,1,740,686.78,PUT,0,0,0,0,0.0
SPY,,1,745,686.78,CALL,0,35,0,0,0.0
SPY,,1,745,686.78,PUT,0,0,0,0,0.0
SPY,,1,750,686.78,CALL,0,15,0,0,0.0
SPY,,1,750,686.78,PUT,0,0,0,0,0.0
SPY,,1,755,686.78,CALL,0,0,0,0,0.0
SPY,,1,755,686.78,PUT,0,0,0,0,0.0
SPY,,1,760,686.78,CALL,0,0,0,0,0.0
SPY,,1,760,686.78,PUT,0,0,0,0,0.0
SPY,,1,765,686.78,CALL,0,0,0,0,0.0
SPY,,1,765,686.78,PUT,0,0,0,0,0.0
SPY,,1,770,686.78,CALL,0,0,0,0,0.0
SPY,,1,770,686.78,PUT,0,0,0,0,0.0
SPY,,1,775,686.78,CALL,0,0,0,0,0.0
SPY,,1,775,686.78,PUT,0,0,0,0,0.0
SPY,,1,780,686.78,CALL,0,0,0,0,0.0
SPY,,1,780,686.78,PUT,0,0,0,0,0.0
SPY,,1,785,686.78,CALL,0,0,0,0,0.0
SPY,,1,785,686.78,PUT,0,0,0,0,0.0
SPY,,1,790,686.78,CALL,0,0,0,0,0.0
SPY,,1,790,686.78,PUT,0,0,0,0,0.0
SPY,,1,795,686.78,CALL,0,0,0,0,0.0
SPY,,1,795,686.78,PUT,0,0,0,0,0.0
SPY,,1,800,686.78,CALL,0,7,0,0,0.0
SPY,,1,800,686.78,PUT,0,0,0,0,0.0
SPY,,1,805,686.78,CALL,0,5,0,0,0.0
SPY,,1,805,686.78,PUT,0,0,0,0,0.0
SPY,,1,810,686.78,CALL,0,0,0,0,0.0
SPY,,1,810,686.78,PUT,0,0,0,0,0.0
SPY,,1,815,686.78,CALL,0,0,0,0,0.0
SPY,,1,815,686.78,PUT,0,0,0,0,0.0
SPY,,1,820,686.78,CALL,0,0,0,0,0.0
SPY,,1,820,686.78,PUT,0,0,0,0,0.0
SPY,,1,825,686.78,CALL,0,3708,0,0,0.0
SPY,,1,825,686.78,PUT,0,0,0,0,0.0
SPY,,1,830,686.78,CALL,0,186,0,0,0.0
SPY,,1,830,686.78,PUT,0,0,0,0,0.0
SPY,,1,835,686.78,CALL,0,0,0,0,0.0
SPY,,1,835,686.78,PUT,0,0,0,0,0.0
SPY,,1,840,686.78,CALL,0,0,0,0,0.0
SPY,,1,840,686.78,PUT,0,0,0,0,0.0
SPY,,1,845,686.78,CALL,0,0,0,0,0.0
SPY,,1,845,686.78,PUT,0,0,0,0,0.0
SPY,,1,850,686.78,CALL,0,0,0,0,0.0
SPY,,1,850,686.78,PUT,0,0,0,0,0.0
SPY,,1,855,686.78,CALL,0,0,0,0,0.0
SPY,,1,855,686.78,PUT,0,0,0,0,0.0
SPY,,1,860,686.78,CALL,0,131,0,0,0.0
SPY,,1,860,686.78,PUT,0,0,0,0,0.0
SPY,,1,865,686.78,CALL,0,131,0,0,0.0
SPY,,1,865,686.78,PUT,0,0,0,0,0.0
SPY,,1,870,686.78,CALL,0,0,0,0,0.0
SPY,,1,870,686.78,PUT,0,0,0,0,0.0
SPY,,1,875,686.78,CALL,0,0,0,0,0.0
SPY,,1,875,686.78,PUT,0,0,0,0,0.0
SPY,,1,880,686.78,CALL,0,0,0,0,0.0
SPY,,1,880,686.78,PUT,0,0,0,0,0.0
SPY,,1,885,686.78,CALL,0,0,0,0,0.0
SPY,,1,885,686.78,PUT,0,0,0,0,0.0
SPY,,1,890,686.78,CALL,0,0,0,0,0.0
SPY,,1,890,686.78,PUT,0,0,0,0,0.0
SPY,,1,895,686.78,CALL,0,30138,0,0,0.0
SPY,,1,895,686.78,PUT,0,0,0,0,0.0
SPY,,1,900,686.78,CALL,0,75,0,0,0.0
SPY,,1,900,686.78,PUT,0,0,0,0,0.0
SPY,,1,905,686.78,CALL,0,0,0,0,0.0
SPY,,1,905,686.78,PUT,0,0,0,0,0.0
SPY,,1,910,686.78,CALL,0,0,0,0,0.0
SPY,,1,910,686.78,PUT,0,0,0,0,0.0
SPY,,1,915,686.78,CALL,0,0,0,0,0.0
SPY,,1,915,686.78,PUT,0,0,0,0,0.0
SPY,,1,920,686.78,CALL,0,0,0,0,0.0
SPY,,1,920,686.78,PUT,0,0,0,0,0.0
SPY,,1,925,686.78,CALL,0,0,0,0,0.0
SPY,,1,925,686.78,PUT,0,0,0,0,0.0
SPY,,1,930,686.78,CALL,0,0,0,0,0.0
SPY,,1,930,686.78,PUT,0,0,0,0,0.0
SPY,,1,935,686.78,CALL,0,0,0,0,0.0
SPY,,1,935,686.78,PUT,0,0,0,0,0.0
SPY,,1,940,686.78,CALL,0,0,0,0,0.0
SPY,,1,940,686.78,PUT,0,0,0,0,0.0
SPY,,1,945,686.78,CALL,0,0,0,0,0.0
SPY,,1,945,686.78,PUT,0,0,0,0,0.0
SPY,,1,950,686.78,CALL,0,0,0,0,0.0
SPY,,1,950,686.78,PUT,0,0,0,0,0.0
SPY,,2,500,686.78,CALL,35,6,0,0,0.0
SPY,,2,500,686.78,PUT,0,108,0,0,0.0
SPY,,2,505,686.78,CALL,0,0,0,0,0.0
SPY,,2,505,686.78,PUT,0,171,0,0,0.0
SPY,,2,510,686.78,CALL,0,7,0,0,0.0
SPY,,2,510,686.78,PUT,0,127,0,0,0.0
SPY,,2,515,686.78,CALL,0,0,0,0,0.0
SPY,,2,515,686.78,PUT,0,20,0,0,0.0
SPY,,2,520,686.78,CALL,0,5,0,0,0.0
SPY,,2,520,686.78,PUT,0,294,0,0,0.0
SPY,,2,525,686.78,CALL,0,0,0,0,0.0
SPY,,2,525,686.78,PUT,0,271,0,0,0.0
SPY,,2,530,686.78,CALL,0,0,0,0,0.0
SPY,,2,530,686.78,PUT,0,23,0,0,0.0
SPY,,2,535,686.78,CALL,0,0,0,0,0.0
SPY,,2,535,686.78,PUT,0,96,0,0,0.0
SPY,,2,540,686.78,CALL,0,0,0,0,0.0
SPY,,2,540,686.78,PUT,0,606,0,0,0.0
SPY,,2,545,686.78,CALL,0,0,0,0,0.0
SPY,,2,545,686.78,PUT,0,41,0,0,0.0
SPY,,2,550,686.78,CALL,0,0,0,0,0.0
SPY,,2,550,686.78,PUT,0,300,0,0,0.0
SPY,,2,555,686.78,CALL,0,0,0,0,0.0
SPY,,2,555,686.78,PUT,0,78,0,0,0.0
SPY,,2,560,686.78,CALL,0,0,0,0,0.0
SPY,,2,560,686.78,PUT,0,464,0,0,0.0
SPY,,2,565,686.78,CALL,0,0,0,0,0.0
SPY,,2,565,686.78,PUT,0,719,0,0,0.0
SPY,,2,570,686.78,CALL,0,0,0,0,0.0
SPY,,2,570,686.78,PUT,0,954,0,0,0.0
SPY,,2,575,686.78,CALL,0,0,0,0,0.0
SPY,,2,575,686.78,PUT,0,310,0,0,0.0
SPY,,2,580,686.78,CALL,0,0,0,0,0.0
SPY,,2,580,686.78,PUT,0,194,0,0,0.0
SPY,,2,585,686.78,CALL,0,0,0,0,0.0
SPY,,2,585,686.78,PUT,0,605,0,0,0.0
SPY,,2,590,686.78,CALL,0,0,0,0,0.0
SPY,,2,590,686.78,PUT,0,672,0,0,0.0
SPY,,2,595,686.78,CALL,1,1,0,0,0.0
SPY,,2,595,686.78,PUT,0,671,0,0,0.0
SPY,,2,600,686.78,CALL,0,15,0,0,0.0
SPY,,2,600,686.78,PUT,10,615,0,0,0.0
SPY,,2,605,686.78,CALL,4,8,0,0,0.0
SPY,,2,605,686.78,PUT,15,946,0,0,0.0
SPY,,2,610,686.78,CALL,9,0,0,0,0.0
SPY,,2,610,686.78,PUT,64,179,0,0,0.0
SPY,,2,615,686.78,CALL,4,1,0,0,0.0
SPY,,2,615,686.78,PUT,753,229,0,0,0.0
SPY,,2,620,686.78,CALL,0,0,0,0,0.0
SPY,,2,620,686.78,PUT,568,2536,0,0,0.0
SPY,,2,625,686.78,CALL,0,0,0,0,0.0
SPY,,2,625,686.78,PUT,9,500,0,0,0.0
SPY,,2,630,686.78,CALL,110,0,0,0,0.0
SPY,,2,630,686.78,PUT,0,167,0,0,0.0
SPY,,2,635,686.78,CALL,0,0,0,0,0.0
SPY,,2,635,686.78,PUT,13,1551,0,0,0.0
SPY,,2,640,686.78,CALL,10,7,0,0,0.0
SPY,,2,640,686.78,PUT,928,2459,0,0,0.0
SPY,,2,645,686.78,CALL,0,0,0,0,0.0
SPY,,2,645,686.78,PUT,11,2698,0,0,0.0
SPY,,2,650,686.78,CALL,22,3,0,0,0.0
SPY,,2,650,686.78,PUT,45,1610,0,0,0.0
SPY,,2,651,686.78,CALL,4,2,0,0,0.0
SPY,,2,651,686.78,PUT,41,1298,0,0,0.0
SPY,,2,652,686.78,CALL,1,15,0,0,0.0
SPY,,2,652,686.78,PUT,154,49,0,0,0.0
SPY,,2,653,686.78,CALL,0,0,0,0,0.0
SPY,,2,653,686.78,PUT,230,156,0,0,0.0
SPY,,2,654,686.78,CALL,1,0,0,0,0.0
SPY,,2,654,686.78,PUT,341,145,0,0,0.0
SPY,,2,655,686.78,CALL,4,11,0,0,0.0
SPY,,2,655,686.78,PUT,197,412,0,0,0.0
SPY,,2,656,686.78,CALL,0,144,0,0,0.0
SPY,,2,656,686.78,PUT,366,533,0,0,0.0
SPY,,2,657,686.78,CALL,0,72,0,0,0.0
SPY,,2,657,686.78,PUT,115,208,0,0,0.0
SPY,,2,658,686.78,CALL,0,3,0,0,0.0
SPY,,2,658,686.78,PUT,0,928,0,0,0.0
SPY,,2,659,686.78,CALL,0,0,0,0,0.0
SPY,,2,659,686.78,PUT,50,187,0,0,0.0
SPY,,2,660,686.78,CALL,11,370,0,0,0.0
SPY,,2,660,686.78,PUT,75,727,0,0,0.0
SPY,,2,661,686.78,CALL,0,7,0,0,0.0
SPY,,2,661,686.78,PUT,54,185,0,0,0.0
SPY,,2,662,686.78,CALL,0,33,0,0,0.0
SPY,,2,662,686.78,PUT,503,501,0,0,0.0
SPY,,2,663,686.78,CALL,0,18,0,0,0.0
SPY,,2,663,686.78,PUT,277,575,0,0,0.0
SPY,,2,664,686.78,CALL,0,6,0,0,0.0
SPY,,2,664,686.78,PUT,319,617,0,0,0.0
SPY,,2,665,686.78,CALL,3,24,0,0,0.0
SPY,,2,665,686.78,PUT,205,8528,0,0,0.0
SPY,,2,666,686.78,CALL,0,3,0,0,0.0
SPY,,2,666,686.78,PUT,58,384,0,0,0.0
SPY,,2,667,686.78,CALL,3,105,0,0,0.0
SPY,,2,667,686.78,PUT,47,227,0,0,0.0
SPY,,2,668,686.78,CALL,0,12,0,0,0.0
SPY,,2,668,686.78,PUT,84,465,0,0,0.0
SPY,,2,669,686.78,CALL,0,2,0,0,0.0
SPY,,2,669,686.78,PUT,211,468,0,0,0.0
SPY,,2,670,686.78,CALL,235,1194,0,0,0.0
SPY,,2,670,686.78,PUT,283,920,0,0,0.0
SPY,,2,671,686.78,CALL,0,5,0,0,0.0
SPY,,2,671,686.78,PUT,207,540,0,0,0.0
SPY,,2,672,686.78,CALL,18,276,0,0,0.0
SPY,,2,672,686.78,PUT,497,785,0,0,0.0
SPY,,2,673,686.78,CALL,11,85,0,0,0.0
SPY,,2,673,686.78,PUT,445,1685,0,0,0.0
SPY,,2,674,686.78,CALL,6,23,0,0,0.0
SPY,,2,674,686.78,PUT,502,794,0,0,0.0
SPY,,2,675,686.78,CALL,74,813,0,0,0.0
SPY,,2,675,686.78,PUT,919,1223,0,0,0.0
SPY,,2,676,686.78,CALL,22,421,0,0,0.0
SPY,,2,676,686.78,PUT,908,1059,0,0,0.0
SPY,,2,677,686.78,CALL,218,340,0,0,0.0
SPY,,2,677,686.78,PUT,1145,1245,0,0,0.0
SPY,,2,678,686.78,CALL,43,298,0,0,0.0
SPY,,2,678,686.78,PUT,849,1561,0,0,0.0
SPY,,2,679,686.78,CALL,96,443,0,0,0.0
SPY,,2,679,686.78,PUT,3206,2462,0,0,0.0
SPY,,2,680,686.78,CALL,327,1105,0,0,0.0
SPY,,2,680,686.78,PUT,14550,4845,0,0,0.0
SPY,,2,681,686.78,CALL,57,353,0,0,0.0
SPY,,2,681,686.78,PUT,9728,1218,0,0,0.0
SPY,,2,682,686.78,CALL,294,713,0,0,0.0
SPY,,2,682,686.78,PUT,4804,2700,0,0,0.0
SPY,,2,683,686.78,CALL,488,606,0,0,0.0
SPY,,2,683,686.78,PUT,5575,2498,0,0,0.0
SPY,,2,684,686.78,CALL,520,900,0,0,0.0
SPY,,2,684,686.78,PUT,7668,2175,0,0,0.0
SPY,,2,685,686.78,CALL,4055,2482,0,0,0.0
SPY,,2,685,686.78,PUT,19380,5920,0,0,0.0
SPY,,2,686,686.78,CALL,9529,1696,0,0,0.0
SPY,,2,686,686.78,PUT,26963,2469,0,0,0.0
SPY,,2,687,686.78,CALL,29560,1667,0,0,0.0
SPY,,2,687,686.78,PUT,52195,3190,0,0,0.0
SPY,,2,688,686.78,CALL,56241,3375,0,0,0.0
SPY,,2,688,686.78,PUT,57362,33372,0,0,0.0
SPY,,2,689,686.78,CALL,32444,2807,0,0,0.0
SPY,,2,689,686.78,PUT,36448,33657,0,0,0.0
SPY,,2,690,686.78,CALL,26174,5306,0,0,0.0
SPY,,2,690,686.78,PUT,6520,4355,0,0,0.0
SPY,,2,691,686.78,CALL,11351,5389,0,0,0.0
SPY,,2,691,686.78,PUT,3010,4627,0,0,0.0
SPY,,2,692,686.78,CALL,13282,7350,0,0,0.0
SPY,,2,692,686.78,PUT,1093,539,0,0,0.0
SPY,,2,693,686.78,CALL,10491,2862,0,0,0.0
SPY,,2,693,686.78,PUT,120,201,0,0,0.0
SPY,,2,694,686.78,CALL,5485,4060,0,0,0.0
SPY,,2,694,686.78,PUT,64,273,0,0,0.0
SPY,,2,695,686.78,CALL,5761,8924,0,0,0.0
SPY,,2,695,686.78,PUT,119,157,0,0,0.0
SPY,,2,696,686.78,CALL,2441,3647,0,0,0.0
SPY,,2,696,686.78,PUT,30,37,0,0,0.0
SPY,,2,697,686.78,CALL,2308,5311,0,0,0.0
SPY,,2,697,686.78,PUT,410,16,0,0,0.0
SPY,,2,698,686.78,CALL,1464,2649,0,0,0.0
SPY,,2,698,686.78,PUT,16,16,0,0,0.0
SPY,,2,699,686.78,CALL,1741,5100,0,0,0.0
SPY,,2,699,686.78,PUT,9,10,0,0,0.0
SPY,,2,700,686.78,CALL,1889,5699,0,0,0.0
SPY,,2,700,686.78,PUT,2,1,0,0,0.0
SPY,,2,701,686.78,CALL,238,1340,0,0,0.0
SPY,,2,701,686.78,PUT,5,0,0,0,0.0
SPY,,2,702,686.78,CALL,261,421,0,0,0.0
SPY,,2,702,686.78,PUT,1,0,0,0,0.0
SPY,,2,703,686.78,CALL,17,247,0,0,0.0
SPY,,2,703,686.78,PUT,0,0,0,0,0.0
SPY,,2,704,686.78,CALL,76,1474,0,0,0.0
SPY,,2,704,686.78,PUT,0,0,0,0,0.0
SPY,,2,705,686.78,CALL,11,1418,0,0,0.0
SPY,,2,705,686.78,PUT,1,3,0,0,0.0
SPY,,2,706,686.78,CALL,3,828,0,0,0.0
SPY,,2,706,686.78,PUT,0,0,0,0,0.0
SPY,,2,707,686.78,CALL,1,414,0,0,0.0
SPY,,2,707,686.78,PUT,0,0,0,0,0.0
SPY,,2,708,686.78,CALL,0,329,0,0,0.0
SPY,,2,708,686.78,PUT,0,0,0,0,0.0
SPY,,2,709,686.78,CALL,0,187,0,0,0.0
SPY,,2,709,686.78,PUT,0,0,0,0,0.0
SPY,,2,710,686.78,CALL,24,56,0,0,0.0
SPY,,2,710,686.78,PUT,0,0,0,0,0.0
SPY,,2,711,686.78,CALL,259,51,0,0,0.0
SPY,,2,711,686.78,PUT,0,0,0,0,0.0
SPY,,2,712,686.78,CALL,385,37,0,0,0.0
SPY,,2,712,686.78,PUT,0,0,0,0,0.0
SPY,,2,713,686.78,CALL,510,3,0,0,0.0
